ticker,yf_ticker,company_name,sector_sp500,industry_sp500,current_price,market_cap,analyst_target_mean,analyst_target_median,analyst_target_low,analyst_target_high,analyst_upside_pct,analyst_count,analyst_dispersion_pct,fundamental_target_mean,fundamental_upside_pct,target_price_pe,target_price_ev_ebitda,target_price_fcf,valuation_method_count,forward_pe,sector_forward_pe,forward_eps,fcf_yield_pct,revenue_growth_pct,earnings_growth_pct,ebitda_margin_pct,net_margin_pct,roe_pct,net_debt_ebitda,return_3m_pct,return_6m_pct,return_12m_pct,volatility_12m_pct,max_drawdown_12m_pct,ml_start_price,ml_target_price_12m,ml_predicted_return_12m_pct,ml_outperform_probability_pct,ml_rank_percentile,ml_signal,ml_forecast_date,ml_maturity_date,fundamental_score,analyst_score,ml_score,quality_score,consistency_score,risk_safety_score,data_completeness_pct,final_score,sp500_rank,final_rank_percentile,final_category,qualified_strong_candidate
GEHC,GEHC,GE HealthCare,Health Care,Health Care Equipment,68.86,31103115264.0,82.5,83.0,70.0,96.0,19.81,19.0,31.52,94.88,37.79,92.02,100.61,92.02,3,12.727763,17.01,5.41022,5.06,5.8,16.8,16.9,9.33,19.38,2.36,6.54,-7.19,-6.92,35.09,-32.47,68.86,79.18,14.98,38.68,18.44,WEAK,2026-09-07,2027-09-07,80.23364170436896,61.75580702322809,26.536,51.56157252606002,86.04,41.975218346475636,100.0,57.48,158,68.79,Nötr,False
TYL,TYL,Tyler Technologies,Information Technology,Application Software,364.03,14907855872.0,426.63635,427.5,335.0,525.0,17.2,22.0,44.53,312.94,-14.04,277.62,209.01,452.19,3,23.712915,18.08,15.35155,3.99,8.2,15.5,18.87,13.36,9.73,1.06,16.65,-2.82,-34.32,40.85,-51.37,364.03,507.55,39.42,61.7,88.38,STRONG,2026-09-07,2027-09-07,54.37592097363969,56.0311841247365,77.708,32.66779676547396,69.25,27.93658683689992,100.0,57.45,159,68.59,Nötr,False
DOC,DOC,Healthpeak Properties,Real Estate,Health Care REITs,20.65,14639760384.0,23.05263,23.0,17.0,29.0,11.64,22.0,52.05,30.34,46.94,4.79,29.57,56.67,3,147.5,34.23,0.14,11.24,11.1,68.2,53.25,8.25,3.04,5.53,5.86,23.33,22.64,29.29,-17.09,20.65,24.18,17.08,46.77,32.26,NEUTRAL,2026-09-07,2027-09-07,87.38114209827359,39.83879935519742,38.064,54.382716049382715,72.7,53.31682251182285,100.0,57.42,160,68.39,Nötr,False
OMC,OMC,Omnicom Group,Communication Services,Advertising,82.62,22666463232.0,102.08333,100.0,77.0,139.0,23.56,13.0,60.73,210.38,154.63,174.62,143.72,312.79,3,6.859523,14.5,12.04457,18.8,63.4,58.8,16.43,1.74,6.05,2.2,10.88,-0.7,8.44,36.09,-17.85,82.62,96.87,17.25,38.51,34.27,NEUTRAL,2026-09-07,2027-09-07,97.01859229747676,51.755447021788086,35.966,58.08080808080808,30.68,40.52736437088889,100.0,57.4,161,68.19,Nötr,False
EME,EME,Emcor,Industrials,Construction & Engineering,754.16,33265920000.0,1033.2858,1047.0,885.0,1200.0,37.01,10.0,30.49,723.87,-4.02,738.92,758.58,674.11,3,20.521925,20.11,36.74899,2.94,19.8,34.8,10.7,7.74,40.35,-0.19,-7.69,6.96,17.97,44.9,-28.71,754.16,904.67,19.96,44.11,47.29,NEUTRAL,2026-09-07,2027-09-07,56.709365071360125,71.17884471537886,46.018,54.72926850640403,64.78,55.725995218872015,100.0,57.39,162,67.99,Nötr,False
CHRW,CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,147.64,17251919872.0,199.84,210.0,91.0,237.0,35.36,25.0,73.06,130.97,-11.29,150.79,117.1,125.02,3,19.687382,20.11,7.49922,2.79,19.3,23.8,5.49,3.73,37.12,1.95,-19.45,-17.18,17.82,44.28,-32.37,147.64,190.63,29.12,47.28,77.35,NEUTRAL,2026-09-07,2027-09-07,50.07917696303394,71.70920683682735,65.322,46.13913849936722,58.36,27.01001151311011,100.0,57.3,163,67.79,Nötr,False
RCL,RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",265.19,70925615104.0,346.92307,353.0,262.0,415.0,30.82,28.0,44.1,306.59,15.61,340.44,272.74,,2,13.068143,16.78,20.29286,-2.14,6.5,-4.6,37.07,23.54,44.67,3.27,-5.29,-4.14,-25.09,46.83,-29.75,265.19,316.89,19.5,35.35,44.49,NEUTRAL,2026-09-07,2027-09-07,52.04803972515734,76.91066764267057,40.834,55.77479232659621,87.66,31.19871781124111,100.0,57.29,164,67.5,Nötr,False
ALLE,ALLE,Allegion,Industrials,Building Products,157.12,13360978944.0,174.63635,170.0,160.0,200.0,11.15,11.0,22.9,184.14,17.2,196.53,182.73,173.16,3,16.07499,20.11,9.77419,3.63,12.7,16.2,24.47,15.36,33.73,1.81,21.21,5.32,-7.25,27.4,-29.84,157.12,183.26,16.64,43.25,30.06,NEUTRAL,2026-09-07,2027-09-07,71.27792626960512,40.656362625450505,35.336,66.63813983448786,94.7,60.703751244913335,100.0,57.29,164,67.5,Nötr,False
BDX,BDX,Becton Dickinson,Health Care,Health Care Equipment,184.74,50320740352.0,195.66667,197.5,170.0,225.0,5.91,14.0,28.11,312.83,69.34,226.08,278.04,434.38,3,13.898074,17.01,13.29249,8.9,5.4,-31.4,27.22,4.19,6.61,2.63,23.08,12.03,25.88,25.5,-23.08,184.74,229.4,24.18,44.12,64.93,NEUTRAL,2026-09-07,2027-09-07,91.09460463231818,29.82935931743727,56.60600000000001,39.80467265374448,53.92,58.391091499513735,100.0,57.17,166,67.2,Nötr,False
MPC,MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,388.9,109212753920.0,333.3889,322.0,186.0,462.0,-14.27,19.0,82.79,467.5,20.21,445.67,396.7,560.14,3,12.238649,14.03,31.77638,8.47,53.7,348.0,9.99,5.55,42.1,1.72,48.84,76.9,120.92,34.11,-18.33,388.9,509.93,31.12,58.08,80.36,STRONG,2026-09-07,2027-09-07,77.7765129956365,8.64959459837839,71.44800000000001,65.07936507936508,66.51,34.20010521848393,100.0,57.16,167,67.0,Nötr,False
BBY,BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,90.27,19025946624.0,86.7,85.0,71.0,100.0,-3.95,25.0,33.45,149.94,66.1,120.97,163.21,165.63,3,12.518305,16.78,7.21104,7.38,3.6,70.1,6.2,3.01,43.13,0.66,27.86,39.27,23.69,38.23,-32.01,90.27,114.68,27.04,44.78,73.15,NEUTRAL,2026-09-07,2027-09-07,88.3509440498874,28.2623130492522,61.80200000000001,45.81339917833905,46.55,48.096584438281404,100.0,57.12,168,66.8,Nötr,False
CVX,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,208.6,409190465536.0,221.20833,224.5,175.0,243.0,6.04,25.0,30.74,198.44,-4.87,188.36,216.8,190.16,3,15.532194,14.03,13.43017,5.36,53.5,321.9,24.2,9.83,12.23,0.56,12.34,11.8,37.5,23.55,-20.81,208.6,258.47,23.91,43.21,63.93,NEUTRAL,2026-09-07,2027-09-07,57.727186492126734,39.84547938191753,55.641999999999996,55.555555555555564,89.15,69.98822031073414,100.0,57.06,169,66.6,Nötr,False
ELV,ELV,Elevance Health,Health Care,Managed Health Care,407.5,88374239232.0,449.09525,457.0,393.0,492.0,10.21,22.0,22.04,544.61,33.65,503.53,605.69,524.62,3,13.764354,17.01,29.60546,4.87,1.4,-13.1,4.14,2.47,11.13,-0.78,-1.53,42.14,35.06,34.98,-26.49,407.5,492.89,20.96,43.33,53.51,NEUTRAL,2026-09-07,2027-09-07,78.26051725302179,47.89491157964632,49.437999999999995,28.374777406254406,80.78,63.98803124862188,100.0,57.04,170,66.4,Nötr,False
AMGN,AMGN,Amgen,Health Care,Biotechnology,437.23,236380536832.0,389.68967,395.0,230.0,457.0,-10.87,34.0,58.25,412.24,-5.72,415.12,399.08,422.5,3,17.913734,17.01,24.40753,3.66,9.5,64.9,45.33,22.95,91.47,2.51,25.8,19.91,60.43,27.61,-16.57,437.23,540.57,23.64,50.78,62.93,NEUTRAL,2026-09-07,2027-09-07,55.76676345465595,23.014492057968233,58.06999999999999,80.45039735919478,94.38,48.70821371267935,100.0,57.0,171,66.2,Nötr,False
NUE,NUE,Nucor,Materials,Steel,261.07,59230437376.0,282.8125,286.5,231.0,305.0,8.33,17.0,26.17,220.68,-15.47,298.06,268.51,95.47,3,13.707592,15.65,19.04565,1.15,23.0,93.8,15.74,7.99,14.55,0.78,2.88,55.62,82.54,31.78,-18.43,261.07,347.31,33.03,58.88,83.17,STRONG,2026-09-07,2027-09-07,44.87968127490039,38.05599222396889,73.45400000000001,57.48148148148149,75.32,69.04028932616724,100.0,56.8,172,66.0,Nötr,False
KDP,KDP,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,32.59,44349317120.0,36.20588,38.0,29.0,42.0,11.1,18.0,35.91,43.3,32.87,39.21,21.46,69.24,3,12.857639,15.47,2.53468,10.39,75.6,-90.0,23.93,7.1,5.1,6.66,7.51,17.21,15.17,27.21,-17.71,32.59,38.26,17.39,39.83,35.87,NEUTRAL,2026-09-07,2027-09-07,82.10921021795173,38.693354773419095,37.454,56.66508538899431,82.15,48.945355920588696,100.0,56.79,173,65.81,Nötr,False
MRK,MRK,Merck & Co.,Health Care,Pharmaceuticals,150.33,370889916416.0,149.5,150.0,105.0,186.0,-0.55,28.0,54.18,160.48,6.75,162.36,156.61,162.47,3,15.747643,17.01,9.54619,4.09,5.1,,43.37,4.77,6.96,1.62,25.35,31.73,84.84,30.44,-11.37,150.33,194.38,29.3,54.17,77.96,NEUTRAL,2026-09-07,2027-09-07,65.46964683638329,25.04694018776075,68.444,47.79033270558694,92.92,57.79998074575146,93.75,56.75,174,65.61,Nötr,False
CNC,CNC,Centene Corporation,Health Care,Managed Health Care,67.04,33117425664.0,71.66667,70.5,56.0,85.0,6.9,21.0,40.47,255.99,281.84,90.36,162.06,515.55,3,12.6192465,17.01,5.31252,29.11,4.6,,2.56,-2.83,-20.36,-2.38,7.56,53.59,134.0,48.84,-32.73,67.04,108.63,62.04,55.91,95.39,NEUTRAL,2026-09-07,2027-09-07,99.7609561752988,31.306685226740907,79.598,29.246704331450093,0.0,46.468523184711785,93.75,56.73,175,65.41,Nötr,False
CFG,CFG,Citizens Financial Group,Financials,Regional Banks,70.78,29810892800.0,80.82353,81.0,70.0,90.0,14.19,18.0,24.75,87.08,23.03,87.08,,,1,10.841578,13.34,6.52857,,14.7,41.3,0.0,26.05,8.27,,11.35,23.63,38.85,26.46,-18.32,70.78,85.9,21.36,53.96,56.01,NEUTRAL,2026-09-07,2027-09-07,57.42363877822044,53.44285377141508,55.19,46.81365308970943,92.55,75.93868983825836,87.5,56.71,176,65.21,Nötr,False
GPN,GPN,Global Payments,Financials,Transaction & Payment Processing Services,92.54,24487786496.0,103.14286,95.0,60.0,194.0,11.46,34.0,129.92,288.51,211.77,213.31,144.85,507.38,3,5.786658,13.34,15.99196,32.13,68.6,-95.2,43.91,-9.15,2.43,4.05,40.07,21.99,7.42,40.27,-28.99,92.54,114.03,23.23,55.41,62.12,NEUTRAL,2026-09-07,2027-09-07,99.40239043824701,40.77000308001232,59.436,49.35786490716068,5.34,17.16757792147139,100.0,56.66,177,65.01,Nötr,False
CRH,CRH,CRH plc,Materials,Construction Materials,94.26,62709714944.0,138.31956,139.85,105.0,165.0,46.74,22.0,43.38,102.65,8.9,103.35,108.41,96.2,3,14.27319,15.65,6.60399,3.22,5.6,13.9,20.01,9.94,15.81,2.17,-9.92,-10.74,-14.6,31.87,-29.8,94.26,108.17,14.76,37.05,17.23,WEAK,2026-09-07,2027-09-07,67.13944223107569,77.5943103772415,25.158,58.444444444444436,70.39,44.2973920007012,100.0,56.61,178,64.81,Nötr,False
APO,APO,Apollo Global Management,Financials,Asset Management & Custody Banks,133.67,78937907200.0,153.05263,154.0,130.0,173.0,14.5,21.0,28.09,143.2,7.13,143.2,,,1,12.450923,13.34,10.73575,,63.8,63.7,0.0,5.27,11.41,,4.85,24.01,0.83,37.05,-34.05,133.67,168.43,26.01,57.52,68.94,NEUTRAL,2026-09-07,2027-09-07,50.84993359893758,55.394861579446314,64.372,48.91526456033499,93.35,44.73678968274521,87.5,56.59,179,64.61,Nötr,False
MMM,MMM,3M,Industrials,Industrial Conglomerates,168.56,86930169856.0,185.57059,192.0,120.0,219.0,10.09,18.0,53.35,254.91,51.23,196.61,193.86,374.26,3,17.238558,20.11,9.77808,7.3,2.5,32.8,25.77,11.9,81.89,1.21,10.11,10.93,10.39,26.25,-18.77,168.56,195.98,16.27,40.39,28.06,NEUTRAL,2026-09-07,2027-09-07,88.12496848050834,30.697362789451155,32.992000000000004,66.71311745984605,68.52,59.730845825870816,100.0,56.26,180,64.41,Nötr,False
ULTA,ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,564.12,24120344576.0,624.5,640.0,450.0,731.0,10.7,27.0,45.0,546.47,-3.13,537.29,570.32,531.8,3,17.614048,16.78,32.02671,3.79,8.9,13.3,14.93,9.34,46.12,1.19,20.78,-12.72,6.54,34.77,-36.23,564.12,693.49,22.93,50.33,61.72,NEUTRAL,2026-09-07,2027-09-07,58.20717131474103,43.46689386757547,57.164,53.64370656923848,86.67,40.02658673804612,100.0,56.25,181,64.21,Nötr,False
SW,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,45.83,24038885376.0,56.71875,57.0,46.0,68.0,23.76,17.0,38.79,67.07,46.35,53.19,74.61,73.42,3,13.483893,15.65,3.39887,5.05,1.1,,14.61,1.59,2.71,2.95,12.03,9.16,2.21,43.99,-30.5,45.83,53.97,17.77,33.69,38.88,NEUTRAL,2026-09-07,2027-09-07,82.20876494023905,61.54296617186469,36.804,34.4,83.28,34.84354793085176,93.75,56.22,182,64.02,Nötr,False
NVDA,NVDA,Nvidia,Information Technology,Semiconductors,230.36,5562502742016.0,327.12808,315.0,180.0,515.0,42.01,60.0,102.41,166.29,-27.81,279.54,165.39,53.94,3,14.902219,18.08,15.4581,0.75,105.9,127.8,66.43,63.66,117.21,-0.12,12.32,29.7,34.37,38.12,-20.21,230.36,281.71,22.29,50.94,59.52,NEUTRAL,2026-09-07,2027-09-07,36.8782404628063,77.51567006268024,56.08800000000001,79.42100252999599,34.81,41.424537301406374,100.0,56.21,183,63.82,Nötr,False
USB,USB,U.S. Bancorp,Financials,Diversified Banks,63.37,98733719552.0,70.31818,69.5,65.0,77.0,10.96,23.0,17.07,77.24,21.88,77.24,,,1,10.943655,13.34,5.79057,,10.4,21.6,0.0,29.9,12.62,,14.76,23.3,34.02,22.16,-16.21,63.37,76.65,20.95,52.15,53.31,NEUTRAL,2026-09-07,2027-09-07,56.82602921646746,51.61812647250589,52.846000000000004,47.473594721482044,90.62,87.73331952174728,87.5,56.12,184,63.62,Nötr,False
TSN,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,51.42,18089631744.0,68.75,67.5,56.0,78.0,33.7,13.0,32.0,71.63,39.31,65.98,79.67,69.25,3,12.055481,15.47,4.26528,6.59,-0.1,204.1,4.98,1.03,3.26,2.62,-11.63,-14.8,-5.25,26.56,-23.87,51.42,56.93,10.72,33.65,1.2,WEAK,2026-09-07,2027-09-07,81.66861963909069,69.79151916607665,14.180000000000001,38.26296647691334,95.9,56.91018629470378,100.0,56.1,185,63.42,Nötr,False
FITB,FITB,Fifth Third Bancorp,Financials,Regional Banks,54.87,49761193984.0,62.9,63.5,55.0,70.0,14.63,21.0,23.85,65.89,20.07,65.89,,,1,11.108614,13.34,4.93941,,51.8,-5.7,0.0,23.24,8.44,,6.25,17.88,22.64,26.17,-21.21,54.87,66.63,21.43,49.2,56.31,NEUTRAL,2026-09-07,2027-09-07,56.22841965471447,57.71951087804351,53.46600000000001,40.61631772617688,95.36,73.4605061680684,87.5,56.08,186,63.12,Nötr,False
PSA,PSA,Public Storage,Real Estate,Self-Storage REITs,302.01,56399085568.0,336.27777,339.5,285.0,374.0,11.35,22.0,26.47,315.24,4.38,346.32,294.17,305.24,3,29.853035,34.23,10.11656,4.14,3.3,45.1,69.98,41.63,21.93,2.89,-1.57,-0.07,7.64,22.99,-16.2,302.01,344.69,14.13,42.4,12.22,WEAK,2026-09-07,2027-09-07,63.54448871181939,49.017156068624274,24.292,71.88271604938272,93.54,83.69714578261892,100.0,56.08,186,63.12,Nötr,False
VRT,VRT,Vertiv,Industrials,Electrical Components & Equipment,280.53,108000731136.0,338.15384,345.0,236.0,427.0,20.54,28.0,56.48,170.46,-39.24,183.43,115.06,212.89,3,30.75191,20.11,9.12236,2.5,24.1,53.0,23.34,15.09,43.94,0.08,-6.63,16.08,123.42,65.47,-40.7,280.53,387.31,38.06,59.02,87.78,STRONG,2026-09-07,2027-09-07,34.414241767108784,63.002852011408045,76.27600000000001,71.0892470615306,34.06,34.14706419093339,100.0,56.05,188,62.82,Nötr,False
UNP,UNP,Union Pacific Corporation,Industrials,Rail Transportation,289.62,172056150016.0,329.25,337.0,245.0,375.0,13.68,25.0,39.48,279.24,-3.59,284.62,311.56,241.53,3,20.460657,20.11,14.15497,2.74,11.5,6.6,50.7,28.85,39.7,2.26,6.85,15.1,32.58,22.36,-12.28,289.62,340.36,17.52,41.18,37.27,NEUTRAL,2026-09-07,2027-09-07,55.55600383277019,52.25028900115601,38.834,68.94953230644096,83.56,65.59563388037773,100.0,56.03,189,62.62,Nötr,False
GILD,GILD,Gilead Sciences,Health Care,Biotechnology,151.0,187227029504.0,157.40741,160.0,123.0,180.0,4.25,28.0,36.21,178.59,18.27,168.18,159.44,208.16,3,15.270437,17.01,9.88806,5.22,10.2,,47.94,-10.64,-20.68,1.46,17.68,6.2,37.39,26.6,-21.59,151.0,180.98,19.86,47.02,46.69,NEUTRAL,2026-09-07,2027-09-07,74.21838071443041,36.61006644026576,46.822,50.91023226616447,87.39,61.12261370619487,93.75,55.94,190,62.43,Nötr,False
AVY,AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,175.06,13267472384.0,201.8,204.5,181.0,225.0,15.27,11.0,21.8,259.09,48.0,175.06,182.06,420.14,3,15.649583,15.65,11.18624,7.57,10.9,10.8,16.18,7.62,31.16,2.28,13.47,-1.36,7.2,25.45,-21.62,175.06,195.68,11.78,27.19,3.21,WEAK,2026-09-07,2027-09-07,86.68685258964143,52.52009008036033,12.802000000000001,63.666666666666664,75.14,67.54589497085622,100.0,55.82,191,62.23,Nötr,False
BAC,BAC,Bank of America,Financials,Diversified Banks,62.68,438305488896.0,68.77273,68.5,62.0,75.0,9.72,24.0,18.9,70.6,12.63,70.6,,,1,11.842728,13.34,5.2927,,16.8,34.1,0.0,29.52,11.2,,17.03,30.2,27.17,21.26,-17.93,62.68,75.61,20.63,50.12,50.9,NEUTRAL,2026-09-07,2027-09-07,53.47941567065073,49.770199080796324,50.588,51.84123842152011,97.38,85.47592202297238,87.5,55.59,192,62.03,Nötr,False
PODD,PODD,Insulet Corporation,Health Care,Health Care Equipment,147.48,10228357120.0,171.90909,167.5,144.0,275.0,16.56,25.0,76.2,116.15,-21.24,131.15,127.06,90.25,3,19.126272,17.01,7.71086,2.32,23.5,328.6,20.14,12.29,26.02,0.67,-3.75,-37.77,-57.43,44.48,-62.23,147.48,202.29,37.17,53.23,86.97,NEUTRAL,2026-09-07,2027-09-07,39.78391518671078,51.66912667650671,73.47399999999999,63.29776103787403,61.29,26.12814578220677,100.0,55.58,193,61.83,Nötr,False
PPG,PPG,PPG Industries,Materials,Specialty Chemicals,112.53,25015418880.0,126.2,125.0,115.0,138.0,12.15,23.0,18.23,135.47,20.39,135.73,113.2,157.5,3,12.975004,15.65,8.67283,4.42,7.2,-1.5,16.43,9.57,19.3,2.17,-0.5,6.81,5.32,30.41,-25.68,112.53,128.75,14.41,35.09,13.83,WEAK,2026-09-07,2027-09-07,73.40079681274901,55.48586194344779,22.334000000000003,53.96296296296296,92.91,61.87195464487623,100.0,55.51,194,61.63,Nötr,False
C,C,Citigroup,Financials,Diversified Banks,137.72,231016595456.0,154.5,157.5,129.0,176.0,12.18,21.0,30.42,171.85,24.78,171.85,,,1,10.6898155,13.34,12.88329,,15.5,61.0,0.0,21.83,8.53,,4.49,30.55,44.86,29.19,-14.76,137.72,167.14,21.36,53.13,56.01,NEUTRAL,2026-09-07,2027-09-07,58.37981407702523,48.56119424477698,54.858,47.504428372034006,89.37,71.16645484474581,87.5,55.48,195,61.43,Nötr,False
BRK.B,BRK-B,Berkshire Hathaway,Financials,Multi-Sector Holdings,506.03,1083263352832.0,547.6667,529.0,510.0,604.0,8.23,4.0,17.16,583.21,15.25,296.02,879.86,573.76,3,22.801807,13.34,22.19254,6.64,10.0,107.8,33.97,22.3,12.12,-1.81,3.67,1.41,-0.17,14.58,-9.42,506.03,585.3,15.66,44.31,23.65,NEUTRAL,2026-09-07,2027-09-07,68.3546664406205,35.55062220248881,31.914,59.9555938917641,93.71,97.78987176916236,100.0,55.43,196,61.23,Nötr,False
EMR,EMR,Emerson Electric,Industrials,Electrical Components & Equipment,152.82,85243002880.0,171.81444,175.0,104.0,205.0,12.43,29.0,58.78,169.1,10.65,145.67,159.68,201.96,3,21.094362,20.11,7.24459,4.35,7.0,23.0,32.51,13.83,12.8,1.92,11.02,11.27,16.62,32.12,-23.45,152.82,177.24,15.98,40.8,26.05,NEUTRAL,2026-09-07,2027-09-07,69.6752231580009,46.747226988907954,31.95,58.210919126205006,98.41,41.727356545997,100.0,55.41,197,61.03,Nötr,False
FTV,FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,56.94,17196851200.0,64.30769,64.0,51.0,72.0,12.94,15.0,32.66,72.37,27.1,65.33,57.27,94.51,3,17.52577,20.11,3.24893,5.46,7.9,4.0,28.61,12.38,7.32,2.61,-6.88,-0.46,20.35,26.75,-13.31,56.94,66.0,15.91,37.92,25.25,NEUTRAL,2026-09-07,2027-09-07,79.25866155630642,42.993051972207894,30.317999999999998,48.93620451158398,88.2,61.89464221562457,100.0,55.25,198,60.83,Nötr,False
VLTO,VLTO,Veralto,Industrials,Environmental & Facilities Services,96.31,23479736320.0,114.0,112.5,100.0,136.0,18.37,16.0,31.58,95.09,-1.27,95.91,88.72,100.63,3,20.19086,20.11,4.76998,3.44,7.5,10.1,24.4,17.35,34.31,1.06,12.09,2.4,-9.17,23.09,-24.34,96.31,111.56,15.83,42.32,24.65,NEUTRAL,2026-09-07,2027-09-07,61.65969035251399,56.47658590634362,31.718,59.30798393440518,81.91,68.5473235177138,100.0,55.15,199,60.64,Nötr,False
WM,WM,Waste Management,Industrials,Environmental & Facilities Services,218.99,87533633536.0,259.92,263.0,220.0,277.0,18.69,28.0,21.93,209.39,-4.39,183.36,266.22,178.58,3,24.014063,20.11,9.11924,2.68,4.0,8.3,30.29,11.12,29.84,2.93,-0.64,-10.26,-1.09,20.22,-13.88,218.99,254.91,16.4,39.93,28.86,NEUTRAL,2026-09-07,2027-09-07,54.3113621463513,73.5439341757367,33.288,47.265643185667386,78.47,71.44290642090078,100.0,55.12,200,60.44,Nötr,False
HBAN,HBAN,Huntington Bancshares,Financials,Regional Banks,17.03,34407665664.0,20.3,20.0,18.0,23.0,19.2,20.0,24.63,25.04,47.02,25.04,,,1,9.072892,13.34,1.87702,,47.6,-2.9,0.0,26.13,9.0,,4.02,6.43,-1.18,26.36,-21.26,17.03,19.98,17.33,46.5,34.87,NEUTRAL,2026-09-07,2027-09-07,64.83399734395749,65.2191408765635,39.522,43.60192868925263,79.09,72.12875054283518,87.5,55.04,201,60.24,Nötr,False
APH,APH,Amphenol,Information Technology,Electronic Components,82.78,204132728832.0,99.14706,99.0,85.0,115.0,19.77,17.0,30.26,59.07,-28.64,58.71,70.27,48.24,3,25.499722,18.08,3.24631,1.87,55.0,59.3,32.62,17.73,38.12,1.42,19.45,25.99,47.84,45.11,-28.19,82.78,106.26,28.37,51.08,75.75,NEUTRAL,2026-09-07,2027-09-07,41.57070348742018,60.540962163848654,65.882,61.09191979352789,49.34,38.914177383880755,100.0,55.01,202,60.04,Nötr,False
RTX,RTX,RTX Corporation,Industrials,Aerospace & Defense,200.79,270616330240.0,234.81818,240.0,200.0,265.0,16.95,23.0,27.68,184.71,-8.01,157.96,173.35,222.82,3,25.559263,20.11,7.85586,3.65,14.5,28.7,17.0,8.28,12.27,1.92,11.31,-3.56,28.42,26.26,-19.32,200.79,235.66,17.37,41.42,35.67,NEUTRAL,2026-09-07,2027-09-07,57.66654899389783,63.10109240436962,37.97,50.436221902934854,76.11,65.86813312898404,100.0,55.0,203,59.84,Nötr,False
SWK,SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,97.36,14702980096.0,99.36364,98.0,90.0,110.0,2.06,15.0,20.13,193.47,98.72,128.27,166.53,285.61,3,15.261624,20.11,6.3794,9.65,0.4,247.8,11.75,4.07,6.89,2.58,25.38,30.77,34.68,37.63,-26.14,97.36,119.24,22.47,44.86,60.12,NEUTRAL,2026-09-07,2027-09-07,95.20500277371526,28.443953775815103,54.01599999999999,39.80778878338136,35.73,48.586508953512904,100.0,54.97,204,59.64,Nötr,False
BAX,BAX,Baxter International,Health Care,Health Care Equipment,25.83,13354006528.0,28.72727,28.0,23.0,40.0,11.22,13.0,59.18,41.96,62.46,34.63,40.13,51.12,3,12.684148,17.01,2.0364,7.49,5.3,36.8,16.42,-9.27,-14.37,3.99,33.33,46.15,9.75,43.36,-35.42,25.83,32.03,24.0,44.82,64.33,NEUTRAL,2026-09-07,2027-09-07,88.54345330542237,28.108152432609728,56.525999999999996,38.280572743849575,62.56,17.93652946531989,100.0,54.78,205,59.34,Nötr,False
DASH,DASH,DoorDash,Consumer Discretionary,Specialized Consumer Services,211.73,91742175232.0,254.42857,257.5,172.0,350.0,20.17,44.0,69.96,160.86,-24.02,136.63,50.45,295.52,3,25.998314,16.78,8.14399,5.61,35.6,-30.0,9.04,5.29,8.89,-1.42,35.03,18.17,-14.89,47.28,-47.97,211.73,270.18,27.61,50.5,73.95,NEUTRAL,2026-09-07,2027-09-07,51.3528494716785,63.99141596566387,64.57,39.04407940023111,54.94,32.97687969314544,100.0,54.78,205,59.34,Nötr,False
MDT,MDT,Medtronic,Health Care,Health Care Equipment,94.17,120456413184.0,104.76,106.0,85.0,121.0,11.25,29.0,34.36,109.2,15.96,108.84,106.96,111.79,3,14.715259,17.01,6.39948,4.49,13.7,40.7,27.72,13.93,10.65,1.86,16.35,5.39,4.72,23.44,-28.9,94.17,107.0,13.62,38.31,7.21,WEAK,2026-09-07,2027-09-07,70.41123641029104,50.79532318129272,19.650000000000002,64.09173211029547,95.85,57.560073701938734,100.0,54.75,207,59.05,Nötr,False
AMAT,AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,454.71,360856682496.0,640.8857,650.0,358.0,900.0,40.94,39.0,84.57,236.41,-48.01,333.73,254.78,120.72,3,24.639132,18.08,18.45479,0.85,24.8,42.8,32.93,30.05,41.07,-0.19,0.48,40.35,188.94,59.34,-39.64,454.71,768.96,69.11,66.68,98.0,STRONG,2026-09-07,2027-09-07,29.453146318834253,76.87902751611007,85.47200000000001,56.59865711682269,7.79,27.039860925041893,100.0,54.73,208,58.85,Nötr,False
SWKS,SWKS,Skyworks Solutions,Information Technology,Semiconductors,74.02,11137994752.0,68.35294,70.0,52.0,85.0,-7.66,23.0,48.28,99.67,34.66,89.93,116.17,92.92,3,14.884075,18.08,4.9731,4.03,-3.1,-68.6,21.93,7.23,5.09,-0.13,0.61,36.22,2.38,46.71,-35.24,74.02,105.24,42.17,60.71,89.78,STRONG,2026-09-07,2027-09-07,79.15188560825192,19.61411845647383,78.152,22.280101607081956,62.72,37.23373174083126,100.0,54.72,209,58.65,Nötr,False
